control_time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,angular_vel_x,angular_vel_y,angular_vel_z,local_sp_x,local_sp_y,local_sp_z,local_sp_yaw,local_sp_vx,local_sp_vy,local_sp_vz,local_sp_ax,local_sp_ay,local_sp_az,local_sp_yawspeed,att_sp_qw,att_sp_qx,att_sp_qy,att_sp_qz,rate_sp_roll,rate_sp_pitch,rate_sp_yaw,rate_sp_thrust_x,rate_sp_thrust_y,rate_sp_thrust_z,target_x,target_y,target_z,target_yaw,phase,event,hover_thrust,hover_thrust_valid,takeoff_state,takeoff_tilt_limit,landed,ground_contact,maybe_landed
31.4016,1.03082,0.0257482,-1.12461,-0.012239,-0.0230171,0.35423,-0.000314169,0.019691,-0.0106586,0.00412452,-0.00535398,6.86704e-05,1.03218,0.0273693,0,-0.0106636,0.000382018,0.000453169,1.12617,-0.18545,0.0120805,3.48041,0,0.999941,0.000565313,0.00945596,-0.00533642,0.00481748,-0.00202617,-1.38469e-05,0,0,-0.419195,1.03218,0.0273693,0,-0.0106636,Idle,,0.634556,1,5,0.785398,0,0,0
31.4097,1.03067,0.0255153,-1.12045,-0.0112322,-0.0235195,0.434107,-0.000237069,0.0196014,-0.0106578,0.00465716,-0.00548714,6.86676e-05,1.03218,0.0273693,0,-0.0106636,0.00045222,0.000556182,1.12045,-0.189158,0.0172598,3.01872,0,0.999939,0.000828494,0.00964891,-0.00533904,0.00522633,-0.0013913,-1.55419e-05,0,0,-0.429224,1.03218,0.0273693,0,-0.0106636,Idle,,0.634615,1,5,0.785398,0,0,0
31.4215,1.0306,0.0253921,-1.11785,-0.0106851,-0.0238322,0.473592,-0.00020072,0.0195577,-0.0106575,0.00425768,-0.00535398,6.86699e-05,1.03218,0.0273693,0,-0.0106636,0.00045222,0.000556182,1.12045,-0.189158,0.0172598,3.01872,0,0.999939,0.000828494,0.00964891,-0.00533904,0.00637497,-0.000312366,-1.7602e-05,0,0,-0.449592,1.03218,0.0273693,0,-0.0106636,Idle,,0.634739,1,5,0.785398,0,0,0
31.4296,1.03053,0.0252641,-1.1149,-0.0100631,-0.0241273,0.512225,-0.000164415,0.0195204,-0.0106571,0.00425768,-0.00455504,6.86707e-05,1.03218,0.0273693,0,-0.0106636,0.00049392,0.000631545,1.1149,-0.192273,0.0207287,2.70632,0,0.999937,0.00100431,0.00980697,-0.00534087,0.0067703,0.000400327,-1.92136e-05,0,0,-0.459695,1.03218,0.0273693,0,-0.0106636,Idle,,0.634739,1,5,0.785398,0,0,0
31.4416,1.03041,0.0249956,-1.10802,-0.00853431,-0.0245699,0.58608,-0.000104773,0.0194619,-0.0106563,0.00319242,-0.00322346,6.86698e-05,1.03218,0.0273693,0,-0.0106636,0.00049392,0.000631545,1.1149,-0.192273,0.0207287,2.70632,0,0.999937,0.00100431,0.00980697,-0.00534087,0.00697765,0.00130008,-2.16074e-05,0,0,-0.469648,1.03218,0.0273693,0,-0.0106636,Idle,,0.634739,1,5,0.785398,0,0,0
31.4495,1.03036,0.024856,-1.1041,-0.00760436,-0.0247129,0.621022,-7.29115e-05,0.0194417,-0.0106559,0.00372505,-0.00242451,6.86728e-05,1.03218,0.0273693,0,-0.0106636,0.000530112,0.000712096,1.10802,-0.197225,0.0222811,2.40307,0,0.999935,0.00108209,0.0100598,-0.00534187,0.00702918,0.00227563,-2.35893e-05,0,0,-0.479404,1.03218,0.0273693,0,-0.0106636,Idle,,0.634881,1,5,0.785398,0,0,0
31.4616,1.03032,0.0247135,-1.09988,-0.0066023,-0.0248091,0.654487,-3.68467e-05,0.0194225,-0.0106555,0.00425768,-0.00229135,6.86695e-05,1.03218,0.0273693,0,-0.0106636,0.000530112,0.000712096,1.10802,-0.197225,0.0222811,2.40307,0,0.999935,0.00108209,0.0100598,-0.00534187,0.00684318,0.00460052,-2.736e-05,0,0,-0.498198,1.03218,0.0273693,0,-0.0106636,Idle,,0.634976,1,5,0.785398,0,0,0
31.4696,1.03028,0.0245682,-1.09538,-0.00555682,-0.0249011,0.686251,2.26611e-07,0.0194034,-0.0106551,0.00439084,-0.00229135,6.86701e-05,1.03218,0.0273693,0,-0.0106636,0.00056988,0.000840334,1.09538,-0.207165,0.0222763,1.97671,0,0.999929,0.00107907,0.0105659,-0.0053423,0.0066803,0.00577307,-2.9587e-05,0,0,-0.507136,1.03218,0.0273693,0,-0.0106636,Idle,,0.634976,1,5,0.785398,0,0,0
31.4817,1.03025,0.0244202,-1.0906,-0.00448504,-0.0249933,0.716662,4.36357e-05,0.0193844,-0.0106547,0.00518979,-0.00229135,6.86707e-05,1.03218,0.0273693,0,-0.0106636,0.00056988,0.000840334,1.09538,-0.207165,0.0222763,1.97671,0,0.999929,0.00107907,0.0105659,-0.0053423,0.0064459,0.0069476,-3.25702e-05,0,0,-0.515834,1.03218,0.0273693,0,-0.0106636,Idle,,0.634976,1,5,0.785398,0,0,0
31.4897,1.03022,0.0241162,-1.08026,-0.00241283,-0.0252128,0.773347,0.000145205,0.0193505,-0.0106538,0.00638821,-0.00175872,6.86736e-05,1.03218,0.0273693,0,-0.0106636,0.000588942,0.000975921,1.08026,-0.215398,0.0227895,1.58751,0,0.999925,0.00110307,0.0109866,-0.00534295,0.00630125,0.00790388,-3.48233e-05,0,0,-0.524283,1.03218,0.0273693,0,-0.0106636,Idle,,0.635067,1,5,0.785398,0,0,0
31.5967,1.03021,0.02396,-1.07472,-0.00141393,-0.0253586,0.799567,0.000198041,0.0193411,-0.0106534,0.00638821,-0.00109293,6.86713e-05,1.03218,0.0273693,0,-0.0106636,0.000588942,0.000975921,1.08026,-0.215398,0.0227895,1.58751,0,0.999925,0.00110307,0.0109866,-0.00534295,0.00632372,0.00940648,-3.86722e-05,0,0,-0.540381,1.03218,0.0273693,0,-0.0106636,Idle,,0.635201,1,5,0.785398,0,0,0
31.6045,1.03021,0.0238007,-1.06896,-0.000409326,-0.0255174,0.8244,0.000250827,0.0193424,-0.010653,0.00638821,0.000238654,6.86757e-05,1.03218,0.0273693,0,-0.0106636,0.000590336,0.00107057,1.06896,-0.219453,0.0239193,1.34854,0,0.999922,0.0011595,0.0111931,-0.00534377,0.0063452,0.0100716,-4.10192e-05,0,0,-0.548028,1.03218,0.0273693,0,-0.0106636,Idle,,0.635201,1,5,0.785398,0,0,0
31.6165,1.03022,0.0236386,-1.06298,0.000620482,-0.0256461,0.847868,0.000303565,0.0193532,-0.0106525,0.00638821,0.00143708,6.86735e-05,1.03218,0.0273693,0,-0.0106636,0.000590336,0.00107057,1.06896,-0.219453,0.0239193,1.34854,0,0.999922,0.0011595,0.0111931,-0.00534377,0.00619529,0.0106971,-4.40493e-05,0,0,-0.55541,1.03218,0.0273693,0,-0.0106636,Idle,,0.635201,1,5,0.785398,0,0,0
31.6245,1.03029,0.0233963,-1.05116,0.00278887,-0.0257467,0.890302,0.000410039,0.0194055,-0.0106516,0.0063904,0.00409947,6.86953e-05,1.03218,0.0273693,0,-0.0106636,0.000565696,0.00119189,1.05116,-0.226443,0.0239186,1.02575,0,0.999918,0.00115759,0.0115497,-0.0053441,0.00596615,0.0113931,-4.62554e-05,0,0,-0.562366,1.03218,0.0273693,0,-0.0106636,Idle,,0.635286,1,5,0.785398,0,0,0
31.6364,1.03034,0.0232709,-1.04496,0.00390707,-0.0257505,0.909559,0.00046378,0.0194448,-0.0106512,0.0063904,0.00503158,6.86932e-05,1.03218,0.0273693,0,-0.0106636,0.000565696,0.00119189,1.05116,-0.226443,0.0239186,1.02575,0,0.999918,0.00115759,0.0115497,-0.0053441,0.00548134,0.012877,-4.99114e-05,0,0,-0.575497,1.03218,0.0273693,0,-0.0106636,Idle,,0.635405,1,5,0.785398,0,0,0
31.6444,1.0304,0.0231431,-1.03859,0.00501637,-0.0257145,0.927543,0.000516391,0.0194852,-0.0106507,0.00625724,0.00516474,6.86921e-05,1.03218,0.0273693,0,-0.0106636,0.000534189,0.00126785,1.03859,-0.231297,0.0230035,0.832278,0,0.999916,0.00110963,0.0117969,-0.00534377,0.00512776,0.0135314,-5.19298e-05,0,0,-0.581676,1.03218,0.0273693,0,-0.0106636,Idle,,0.635405,1,5,0.785398,0,0,0
31.6565,1.03046,0.0230133,-1.03204,0.00607962,-0.0256243,0.944313,0.000562547,0.0195267,-0.0106502,0.00545829,0.0052979,6.86938e-05,1.03218,0.0273693,0,-0.0106636,0.000534189,0.00126785,1.03859,-0.231297,0.0230035,0.832278,0,0.999916,0.00110963,0.0117969,-0.00534377,0.00463,0.0139493,-5.43132e-05,0,0,-0.587608,1.03218,0.0273693,0,-0.0106636,Idle,,0.635405,1,5,0.785398,0,0,0
31.6646,1.03061,0.0227497,-1.01849,0.00798815,-0.0253137,0.97439,0.000652544,0.0196279,-0.0106493,0.00532513,0.00676263,6.86942e-05,1.03218,0.0273693,0,-0.0106636,0.000469708,0.00138588,1.01849,-0.235667,0.0202101,0.570218,0,0.999913,0.000966109,0.0120197,-0.00534225,0.00415809,0.0142615,-5.57318e-05,0,0,-0.593303,1.03218,0.0273693,0,-0.0106636,Idle,,0.635478,1,5,0.785398,0,0,0
31.6765,1.0307,0.0226165,-1.0115,0.00884315,-0.0250979,0.987758,0.000697454,0.0196897,-0.0106488,0.00532513,0.0078279,6.86944e-05,1.03218,0.0273693,0,-0.0106636,0.000469708,0.00138588,1.01849,-0.235667,0.0202101,0.570218,0,0.999913,0.000966109,0.0120197,-0.00534225,0.00365323,0.0143884,-5.69053e-05,0,0,-0.598766,1.03218,0.0273693,0,-0.0106636,Idle,,0.635578,1,5,0.785398,0,0,0
31.6845,1.03079,0.0224829,-1.00439,0.00966716,-0.0248611,1.00007,0.000742305,0.0197611,-0.0106482,0.00532513,0.00902632,6.8696e-05,1.03218,0.0273693,0,-0.0106636,0.000416958,0.0014659,1.00439,-0.237047,0.0179578,0.413079,0,0.999912,0.000850895,0.0120889,-0.00534091,0.00311556,0.014377,-5.79119e-05,0,0,-0.604,1.03218,0.0273693,0,-0.0106636,Idle,,0.635578,1,5,0.785398,0,0,0
31.7987,1.03089,0.0223491,-0.997149,0.0104645,-0.0246272,1.01136,0.000787099,0.0198443,-0.0106477,0.00532513,0.0104911,6.86946e-05,1.03218,0.0273693,0,-0.0106636,0.000416958,0.0014659,1.00439,-0.237047,0.0179578,0.413079,0,0.999912,0.000850895,0.0120889,-0.00534091,0.00221355,0.0143979,-5.93409e-05,0,0,-0.613817,1.03218,0.0273693,0,-0.0106636,Idle,,0.635578,1,5,0.785398,0,0,0
31.8066,1.0311,0.02208,-0.982347,0.0119927,-0.0242155,1.03103,0.000875461,0.0200394,-0.0106466,0.00519198,0.0130211,6.87e-05,1.03218,0.0273693,0,-0.0106636,0.000357342,0.00154636,0.9898,-0.238394,0.0164775,0.269075,0,0.999912,0.000775045,0.0121567,-0.00534003,0.00180008,0.0141321,-6.14844e-05,0,0,-0.61841,1.03218,0.0273693,0,-0.0106636,Idle,,0.63564,1,5,0.785398,0,0,0
31.8186,1.03121,0.0219448,-0.9748,0.0127139,-0.0240091,1.03947,0.000912639,0.0201482,-0.010646,0.00439303,0.0136869,6.86958e-05,1.03218,0.0273693,0,-0.0106636,0.000357342,0.00154636,0.9898,-0.238394,0.0164775,0.269075,0,0.999912,0.000775045,0.0121567,-0.00534003,0.00130494,0.0140628,-6.3654e-05,0,0,-0.627004,1.03218,0.0273693,0,-0.0106636,Idle,,0.635722,1,5,0.785398,0,0,0
31.8266,1.03133,0.0218093,-0.967166,0.0133801,-0.0237815,1.04702,0.000947636,0.020257,-0.0106454,0.00412671,0.0136869,6.86949e-05,1.03218,0.0273693,0,-0.0106636,0.000256026,0.00166799,0.967166,-0.240229,0.0150215,0.0760089,0,0.99991,0.000700366,0.0122503,-0.00533917,0.00101695,0.01385,-6.49683e-05,0,0,-0.63101,1.03218,0.0273693,0,-0.0106636,Idle,,0.635722,1,5,0.785398,0,0,0
31.8386,1.03157,0.0215388,-0.951664,0.0143345,-0.0232043,1.05958,0.000999376,0.0204747,-0.0106442,0.00266197,0.0136869,6.86993e-05,1.03218,0.0273693,0,-0.0106636,0.000256026,0.00166799,0.967166,-0.240229,0.0150215,0.0760089,0,0.99991,0.000700366,0.0122503,-0.00533917,0.00063605,0.0132279,-6.66738e-05,0,0,-0.634829,1.03218,0.0273693,0,-0.0106636,Idle,,0.635722,1,5,0.785398,0,0,0
31.8467,1.0317,0.0214044,-0.943811,0.0145853,-0.0228692,1.06467,0.00101825,0.0205836,-0.0106436,0.00212934,0.0136869,6.86913e-05,1.03218,0.0273693,0,-0.0106636,0.000143945,0.00178948,0.943811,-0.237374,0.0122469,-0.0915123,0,0.999912,0.000559693,0.0121034,-0.00533739,0.000251728,0.0125456,-6.73309e-05,0,0,-0.638469,1.03218,0.0273693,0,-0.0106636,Idle,,0.635793,1,5,0.785398,0,0,0
31.8586,1.03183,0.0212709,-0.9359,0.0147013,-0.0225083,1.06898,0.00103708,0.0206924,-0.010643,0.00212934,0.0136869,6.86909e-05,1.03218,0.0273693,0,-0.0106636,0.000143945,0.00178948,0.943811,-0.237374,0.0122469,-0.0915123,0,0.999912,0.000559693,0.0121034,-0.00533739,-0.000544591,0.0107097,-6.743e-05,0,0,-0.645228,1.03218,0.0273693,0,-0.0106636,Idle,,0.635835,1,5,0.785398,0,0,0
31.8666,1.03197,0.0211916,-0.928316,0.0147226,-0.022123,1.07228,0.00105587,0.0208013,-0.0106424,0.00212934,0.0136869,6.86909e-05,1.03218,0.0273693,0,-0.0106636,6.35505e-05,0.00185331,0.928316,-0.232916,0.00997721,-0.187385,0,0.999915,0.000445191,0.0118746,-0.00533595,-0.000995272,0.00956126,-6.78472e-05,0,0,-0.648187,1.03218,0.0273693,0,-0.0106636,Idle,,0.635835,1,5,0.785398,0,0,0
31.8786,1.03211,0.0211123,-0.920679,0.014662,-0.0217663,1.07489,0.00107592,0.0209142,-0.0106417,0.00213186,0.0142189,6.87222e-05,1.03218,0.0273693,0,-0.0106636,6.35505e-05,0.00185331,0.928316,-0.232916,0.00997721,-0.187385,0,0.999915,0.000445191,0.0118746,-0.00533595,-0.00133542,0.00838741,-6.85096e-05,0,0,-0.65099,1.03218,0.0273693,0,-0.0106636,Idle,,0.635835,1,5,0.785398,0,0,0
31.8866,1.03238,0.0209528,-0.905271,0.0143955,-0.0212109,1.07812,0.00111479,0.0211487,-0.0106404,0.0019987,0.0147515,6.87253e-05,1.03218,0.0273693,0,-0.0106636,-6.02603e-05,0.00192494,0.905271,-0.226283,0.00871418,-0.30949,0,0.999919,0.000382652,0.0115369,-0.00533514,-0.00155615,0.00703729,-7.02098e-05,0,0,-0.653641,1.03218,0.0273693,0,-0.0106636,Idle,,0.635873,1,5,0.785398,0,0,0
31.9982,1.03251,0.0208719,-0.897512,0.0142201,-0.0209841,1.07883,0.00112721,0.0212659,-0.0106398,0.00119975,0.0147515,6.87261e-05,1.03218,0.0273693,0,-0.0106636,-6.02603e-05,0.00192494,0.905271,-0.226283,0.00871418,-0.30949,0,0.999919,0.000382652,0.0115369,-0.00533514,-0.00158224,0.0051865,-7.16597e-05,0,0,-0.658523,1.03218,0.0273693,0,-0.0106636,Idle,,0.63592,1,5,0.785398,0,0,0
32.0061,1.03264,0.0207902,-0.889722,0.0139891,-0.0207529,1.07898,0.00113849,0.0213821,-0.0106391,0.0010666,0.0146184,6.87206e-05,1.03218,0.0273693,0,-0.0106636,-0.000139618,0.00197372,0.889722,-0.222611,0.00876882,-0.380341,0,0.999921,0.00038642,0.0113492,-0.00533515,-0.00161906,0.00417513,-7.27497e-05,0,0,-0.660769,1.03218,0.0273693,0,-0.0106636,Idle,,0.63592,1,5,0.785398,0,0,0
32.0181,1.0329,0.0206251,-0.874073,0.0132551,-0.0202101,1.07771,0.00114807,0.021588,-0.0106378,1.33053e-06,0.0122215,6.87215e-05,1.03218,0.0273693,0,-0.0106636,-0.000139618,0.00197372,0.889722,-0.222611,0.00876882,-0.380341,0,0.999921,0.00038642,0.0113492,-0.00533515,-0.00172576,0.00297624,-7.45438e-05,0,0,-0.662889,1.03218,0.0273693,0,-0.0106636,Idle,,0.63592,1,5,0.785398,0,0,0
32.0261,1.03302,0.0205422,-0.866223,0.0126926,-0.0199078,1.07635,0.00114957,0.0216744,-0.0106372,-0.000131827,0.0108899,6.87244e-05,1.03218,0.0273693,0,-0.0106636,-0.000215364,0.00202325,0.874073,-0.217953,0.00800542,-0.443642,0,0.999924,0.000348823,0.011113,-0.00533468,-0.00187972,0.00197018,-7.46377e-05,0,0,-0.664893,1.03218,0.0273693,0,-0.0106636,Idle,,0.635959,1,5,0.785398,0,0,0
32.038,1.03313,0.0204593,-0.858361,0.0119692,-0.0196058,1.07453,0.00114463,0.0217491,-0.0106365,-0.000930776,0.0094252,6.87248e-05,1.03218,0.0273693,0,-0.0106636,-0.000215364,0.00202325,0.874073,-0.217953,0.00800542,-0.443642,0,0.999924,0.000348823,0.011113,-0.00533468,-0.00205258,0.00051226,-7.61919e-05,0,0,-0.666784,1.03218,0.0273693,0,-0.0106636,Idle,,0.635979,1,5,0.785398,0,0,0
32.0462,1.03324,0.0203765,-0.850492,0.0111293,-0.0192855,1.07227,0.00113855,0.0218165,-0.0106359,-0.00106393,0.0084931,6.87214e-05,1.03218,0.0273693,0,-0.0106636,-0.000317359,0.00209782,0.850492,-0.206881,0.00619466,-0.525798,0,0.99993,0.000259516,0.0105472,-0.00533364,-0.00240344,-0.00248247,-7.68073e-05,0,0,-0.670237,1.03218,0.0273693,0,-0.0106636,Idle,,0.635979,1,5,0.785398,0,0,0
32.0581,1.03334,0.020294,-0.84262,0.0102216,-0.0189667,1.0696,0.00113242,0.0218817,-0.0106353,-0.00106393,0.00822678,6.87212e-05,1.03218,0.0273693,0,-0.0106636,-0.000317359,0.00209782,0.850492,-0.206881,0.00619466,-0.525798,0,0.99993,0.000259516,0.0105472,-0.00533364,-0.00257349,-0.00402999,-7.76157e-05,0,0,-0.671812,1.03218,0.0273693,0,-0.0106636,Idle,,0.635979,1,5,0.785398,0,0,0
32.0662,1.03343,0.0202116,-0.834748,0.00931322,-0.018693,1.06653,0.00112624,0.0219405,-0.0106347,-0.00106393,0.00742783,6.87213e-05,1.03218,0.0273693,0,-0.0106636,-0.000374222,0.0021473,0.834748,-0.199365,0.0053305,-0.572759,0,0.999934,0.000217518,0.010164,-0.00533317,-0.002616,-0.00550401,-7.9342e-05,0,0,-0.673289,1.03218,0.0273693,0,-0.0106636,Idle,,0.635997,1,5,0.785398,0,0,0
32.0782,1.0336,0.0201469,-0.81993,0.00762071,-0.0182236,1.05867,0.00111495,0.0220517,-0.0106334,-0.00106154,0.00676169,6.876e-05,1.03218,0.0273693,0,-0.0106636,-0.000374222,0.0021473,0.834748,-0.199365,0.0053305,-0.572759,0,0.999934,0.000217518,0.010164,-0.00533317,-0.00260506,-0.007443,-8.08492e-05,0,0,-0.675571,1.03218,0.0273693,0,-0.0106636,Idle,,0.636016,1,5,0.785398,0,0,0
32.0862,1.03368,0.0201121,-0.812524,0.00683154,-0.0180637,1.05424,0.00110985,0.0220966,-0.0106328,-0.00106154,0.00569643,6.87601e-05,1.03218,0.0273693,0,-0.0106636,-0.000449038,0.00217715,0.812524,-0.192576,0.00561533,-0.62351,0,0.999938,0.000233872,0.00981762,-0.00533332,-0.00245381,-0.00818123,-8.20279e-05,0,0,-0.67659,1.03218,0.0273693,0,-0.0106636,Idle,,0.636016,1,5,0.785398,0,0,0
32.1972,1.03381,0.0200363,-0.797733,0.00523274,-0.0178483,1.04444,0.00109843,0.0221651,-0.0106316,-0.0011947,0.00369905,6.87616e-05,1.03218,0.0273693,0,-0.0106636,-0.000449038,0.00217715,0.812524,-0.192576,0.00561533,-0.62351,0,0.999938,0.000233872,0.00981762,-0.00533332,-0.00223289,-0.00888741,-8.39785e-05,0,0,-0.677526,1.03218,0.0273693,0,-0.0106636,Idle,,0.636016,1,5,0.785398,0,0,0
32.205,1.03386,0.0199952,-0.790355,0.00435499,-0.0177494,1.03914,0.00108573,0.0221835,-0.010631,-0.00199364,0.00236747,6.87616e-05,1.03218,0.0273693,0,-0.0106636,-0.000488055,0.00219988,0.797733,-0.18908,0.00672961,-0.651145,0,0.99994,0.000313092,0.00952885,-0.00533405,-0.00199498,-0.00956147,-8.50528e-05,0,0,-0.678385,1.03218,0.0273693,0,-0.0106636,Idle,,0.636028,1,5,0.785398,0,0,0
32.217,1.03391,0.019952,-0.782991,0.00341337,-0.0176248,1.03361,0.00107192,0.0221858,-0.0106304,-0.0021268,0.000370103,6.87624e-05,1.03218,0.0273693,0,-0.0106636,-0.000488055,0.00219988,0.797733,-0.18908,0.00672961,-0.651145,0,0.99994,0.000313092,0.00952885,-0.00533405,-0.00172897,-0.0111375,-8.62837e-05,0,0,-0.679909,1.03218,0.0273693,0,-0.0106636,Idle,,0.636031,1,5,0.785398,0,0,0
32.225,1.03394,0.019907,-0.775645,0.00240975,-0.0174793,1.02788,0.00105379,0.0221722,-0.0106298,-0.00265944,-0.00162727,6.87605e-05,1.03218,0.0273693,0,-0.0106636,-0.000529075,0.00223867,0.775645,-0.181584,0.00717026,-0.685113,0,0.999943,0.000316213,0.0092607,-0.00533403,-0.0016771,-0.0120019,-8.74102e-05,0,0,-0.680584,1.03218,0.0273693,0,-0.0106636,Idle,,0.636031,1,5,0.785398,0,0,0
32.237,1.03397,0.0198607,-0.768319,0.00134583,-0.017299,1.02197,0.00103133,0.022148,-0.0106293,-0.00319207,-0.00295885,6.87621e-05,1.03218,0.0273693,0,-0.0106636,-0.000529075,0.00223867,0.775645,-0.181584,0.00717026,-0.685113,0,0.999943,0.000316213,0.0092607,-0.00533403,-0.00171166,-0.0129366,-8.86463e-05,0,0,-0.681209,1.03218,0.0273693,0,-0.0106636,Idle,,0.636031,1,5,0.785398,0,0,0
32.2451,1.03399,0.0198496,-0.754659,-0.000896908,-0.0168757,1.00895,0.000991489,0.0220688,-0.0106282,-0.00265743,-0.00535559,6.87817e-05,1.03218,0.0273693,0,-0.0106636,-0.000544632,0.0022559,0.754659,-0.172444,0.00574005,-0.705486,0,0.999947,0.000245681,0.00879071,-0.00533333,-0.00184024,-0.0138042,-9.0941e-05,0,0,-0.681572,1.03218,0.0273693,0,-0.0106636,Idle,,0.636033,1,5,0.785398,0,0,0
32.257,1.03399,0.0198411,-0.747854,-0.00196688,-0.0167145,1.00222,0.00097837,0.0220202,-0.0106276,-0.00212479,-0.00602139,6.87782e-05,1.03218,0.0273693,0,-0.0106636,-0.000544632,0.0022559,0.754659,-0.172444,0.00574005,-0.705486,0,0.999947,0.000245681,0.00879071,-0.00533333,-0.00192349,-0.0153398,-9.27247e-05,0,0,-0.682173,1.03218,0.0273693,0,-0.0106636,Idle,,0.636031,1,5,0.785398,0,0,0
32.2651,1.03398,0.0198302,-0.741068,-0.00296057,-0.0166108,0.995338,0.000966245,0.0219663,-0.0106271,-0.00199163,-0.00668718,6.87793e-05,1.03218,0.0273693,0,-0.0106636,-0.000540483,0.00226172,0.741068,-0.168312,0.00589333,-0.713593,0,0.999949,0.000254646,0.00858116,-0.00533339,-0.0017963,-0.0157465,-9.38669e-05,0,0,-0.682411,1.03218,0.0273693,0,-0.0106636,Idle,,0.636031,1,5,0.785398,0,0,0
32.2771,1.03396,0.0198166,-0.734304,-0.0038765,-0.0165643,0.988359,0.000960442,0.021906,-0.0106265,-0.00119269,-0.00748612,6.87805e-05,1.03218,0.0273693,0,-0.0106636,-0.000540483,0.00226172,0.741068,-0.168312,0.00589333,-0.713593,0,0.999949,0.000254646,0.00858116,-0.00533339,-0.00157504,-0.0159486,-9.4863e-05,0,0,-0.682618,1.03218,0.0273693,0,-0.0106636,Idle,,0.636031,1,5,0.785398,0,0,0
32.285,1.03393,0.0197999,-0.727563,-0.00469984,-0.0165653,0.981274,0.000954572,0.0218404,-0.010626,-0.00119269,-0.00815191,6.87743e-05,1.03218,0.0273693,0,-0.0106636,-0.000526428,0.00227081,0.727563,-0.166451,0.00729937,-0.719571,0,0.99995,0.000326866,0.00848791,-0.00533399,-0.00127055,-0.0159232,-9.5854e-05,0,0,-0.682792,1.03218,0.0273693,0,-0.0106636,Idle,,0.636027,1,5,0.785398,0,0,0
32.3974,1.03386,0.0197567,-0.714157,-0.00617251,-0.0165948,0.966867,0.00092772,0.0216784,-0.010625,-0.00225795,-0.0108151,6.87744e-05,1.03218,0.0273693,0,-0.0106636,-0.000526428,0.00227081,0.727563,-0.166451,0.00729937,-0.719571,0,0.99995,0.000326866,0.00848791,-0.00533399,-0.000710751,-0.015576,-9.82635e-05,0,0,-0.683057,1.03218,0.0273693,0,-0.0106636,Idle,,0.636018,1,5,0.785398,0,0,0
32.4053,1.03381,0.0197306,-0.707495,-0.00686124,-0.0165326,0.959579,0.000906742,0.0215799,-0.0106245,-0.0030569,-0.0122798,6.8774e-05,1.03218,0.0273693,0,-0.0106636,-0.000489914,0.00229161,0.707495,-0.165459,0.00860629,-0.725394,0,0.99995,0.000393671,0.00843576,-0.00533454,-0.000648472,-0.0153491,-0.0001,0,0,-0.683157,1.03218,0.0273693,0,-0.0106636,Idle,,0.636018,1,5,0.785398,0,0,0
32.4173,1.0337,0.0196726,-0.694256,-0.00821019,-0.0161981,0.944841,0.000849688,0.0213583,-0.0106235,-0.00425532,-0.014144,6.87768e-05,1.03218,0.0273693,0,-0.0106636,-0.000489914,0.00229161,0.707495,-0.165459,0.00860629,-0.725394,0,0.99995,0.000393671,0.00843576,-0.00533454,-0.000685732,-0.0149605,-0.000102994,0,0,-0.683234,1.03218,0.0273693,0,-0.0106636,Idle,,0.636018,1,5,0.785398,0,0,0
32.4265,1.03363,0.0196835,-0.688165,-0.00883065,-0.0159429,0.937085,0.000820007,0.0212385,-0.010623,-0.00412216,-0.014943,6.87827e-05,1.03218,0.0273693,0,-0.0106636,-0.000456369,0.002309,0.694256,-0.164407,0.00710062,-0.727591,0,0.999951,0.000317239,0.00838228,-0.00533389,-0.000904772,-0.0147531,-0.000105309,0,0,-0.683289,1.03218,0.0273693,0,-0.0106636,Idle,,0.636005,1,5,0.785398,0,0,0
32.4373,1.03354,0.0196927,-0.682098,-0.00939476,-0.0157177,0.929288,0.000798701,0.0211179,-0.0106225,-0.00318811,-0.0150756,6.88071e-05,1.03218,0.0273693,0,-0.0106636,-0.000456369,0.002309,0.694256,-0.164407,0.00710062,-0.727591,0,0.999951,0.000317239,0.00838228,-0.00533389,-0.00150114,-0.0143379,-0.000109138,0,0,-0.682926,1.03218,0.0273693,0,-0.0106636,Idle,,0.635996,1,5,0.785398,0,0,0
32.4453,1.03346,0.0196997,-0.676054,-0.00985965,-0.0155747,0.921471,0.000789024,0.0209974,-0.0106219,-0.00172337,-0.0150756,6.88129e-05,1.03218,0.0273693,0,-0.0106636,-0.000384307,0.00230087,0.676054,-0.164214,0.00490984,-0.719108,0,0.999951,0.000205664,0.00837331,-0.00533295,-0.00153475,-0.0138251,-0.000110932,0,0,-0.682723,1.03218,0.0273693,0,-0.0106636,Idle,,0.635996,1,5,0.785398,0,0,0
32.4573,1.03337,0.0197039,-0.670036,-0.0102169,-0.0155654,0.913611,0.000789914,0.0208811,-0.0106214,-0.000391792,-0.014543,6.8811e-05,1.03218,0.0273693,0,-0.0106636,-0.000384307,0.00230087,0.676054,-0.164214,0.00490984,-0.719108,0,0.999951,0.000205664,0.00837331,-0.00533295,-0.00129066,-0.0131766,-0.000112189,0,0,-0.682501,1.03218,0.0273693,0,-0.0106636,Idle,,0.635996,1,5,0.785398,0,0,0
