t,cur_e0, cur_e1, cur_e2, cur_e3,cur_wx, cur_wy, cur_wz,cur_x, cur_y, cur_z,cur_vx, cur_vy, cur_vz,t_pred,input_1, input_2, input_3, input_4,pred_e0, pred_e1, pred_e2, pred_e3,pred_wx, pred_wy, pred_wz,pred_x, pred_y, pred_z,pred_vx, pred_vy, pred_vz
21.3803,0.999929,-0.0116097,0.00188408,-0.00200851,0.0039289,0.000579849,-0.00138275,0.0776281,-0.0049687,0.000419216,-0.0216895,0.00141079,0.0288371,21.4003,1,0.00473084,0.00146192,0.00519782,0.999929,-0.01159,0.00188686,-0.00201549,0.130617,-0.00378445,0.0404981,0.0774112,-0.00495459,0.000707587,-0.0217057,0.00131202,0.122649
21.4003,0.999929,-0.0116062,0.00188484,-0.00201917,0.000200477,-0.000884887,0.000348298,0.077523,-0.00502335,0.000564075,-0.021639,0.00141577,0.0291006,21.4203,1,-0.0142295,0.031439,0.0592869,0.999929,-0.0116052,0.00188044,-0.00201737,-0.0225991,0.230716,0.345157,0.0773066,-0.00500919,0.000855081,-0.0216553,0.00131704,0.122913
21.4203,0.999929,-0.0116017,0.00189492,-0.00204371,6.63636e-05,0.00217574,-0.0041797,0.0774564,-0.00506103,0.000652866,-0.0218932,0.00127148,0.0289994,21.4403,1,-0.00773948,0.0278448,0.147912,0.999929,-0.0116014,0.00190556,-0.00206473,0.0271445,0.193902,0.841291,0.0772375,-0.00504832,0.000942861,-0.0219095,0.00117278,0.122812
21.4403,0.999929,-0.0116036,0.00189046,-0.00205591,-0.000199943,0.000711,-0.00191602,0.0773743,-0.00509649,0.000755313,-0.0221432,0.00119039,0.0286149,21.4603,1,-0.0392006,0.0275574,0.0590267,0.999929,-0.0116046,0.0018939,-0.00206553,-0.222368,0.19924,0.343381,0.0771528,-0.00508459,0.00104146,-0.0221595,0.00109167,0.122427
21.4603,0.999927,-0.0117777,0.00186366,-0.00205419,-0.0338893,-0.000222925,0.000613932,0.0771896,-0.00520573,0.00097444,-0.0227572,0.00352087,0.0315537,21.4803,1,0.0377352,0.049703,0.00197332,0.999925,-0.0119471,0.00186292,-0.00205079,0.395051,0.383149,0.0262028,0.076962,-0.00517052,0.00128998,-0.0227733,0.00342067,0.125366
21.4803,0.999927,-0.0117557,0.00184848,-0.00204445,0.00339499,-0.000755741,-0.000318137,0.0771188,-0.0051934,0.0010439,-0.0228247,0.00451795,0.029071,21.5003,1,0.0186232,0.019239,0.0631217,0.999927,-0.0117387,0.00184465,-0.00204603,0.241551,0.133516,0.366337,0.0768906,-0.00514822,0.00133461,-0.0228406,0.00441794,0.122883
21.5003,0.999927,-0.0117419,0.00184999,-0.00204156,0.00352815,0.000975301,0.000747113,0.0770793,-0.0051855,0.00108177,-0.0226952,0.00409909,0.0289988,21.5203,1,0.0120756,0.0131931,0.0265491,0.999927,-0.0117243,0.00185487,-0.00203791,0.189877,0.0884484,0.161084,0.0768523,-0.00514451,0.00137176,-0.0227112,0.0039992,0.122811
21.5203,0.999928,-0.0117079,0.00186624,-0.00203727,0.00139762,0.00283952,-0.000318144,0.0768298,-0.00521961,0.00131841,-0.0230176,0.00028689,0.0285913,21.5403,1,0.0142965,-0.0404755,0.0403757,0.999928,-0.0117009,0.0018804,-0.00203904,0.207921,-0.342233,0.234972,0.0765996,-0.00521674,0.00160432,-0.0230337,0.000187288,0.122404
21.5403,0.999927,-0.0117226,0.00188174,-0.00204407,-0.000333436,0.00110847,0.000347644,0.0764835,-0.00535336,0.00164623,-0.0237982,-0.00119616,0.0285285,21.5603,1,0.00590097,0.0570472,-0.0265677,0.999927,-0.0117243,0.0018873,-0.0020424,0.140265,0.443908,-0.133537,0.0762455,-0.00536532,0.00193152,-0.0238144,-0.00129588,0.122341
21.5603,0.999927,-0.0117211,0.00187483,-0.0020416,0.00046551,-0.00128838,0.000613963,0.0764525,-0.00538621,0.00165502,-0.0238167,-0.000891882,0.0285799,21.5803,1,0.00181401,0.00355426,0.106624,0.999928,-0.0117188,0.00186842,-0.00203846,0.106087,0.0035506,0.608671,0.0762143,-0.00539513,0.00194082,-0.0238328,-0.000991596,0.122392
21.5803,0.999928,-0.0117244,0.00186417,-0.00203531,-0.000733179,-0.00208988,0.00154602,0.0764183,-0.00541631,0.00166892,-0.0237334,-0.000712874,0.0285982,21.6003,1,0.0189038,-0.00310311,0.0975189,0.999927,-0.0117281,0.00185382,-0.00202745,0.243146,-0.0485016,0.557401,0.076181,-0.00542344,0.00195491,-0.0237495,-0.000812617,0.122411
21.6003,0.999928,-0.0117162,0.00184277,-0.00202746,0.000864499,-0.000228495,0.000348801,0.0763281,-0.0055203,0.00169917,-0.0239488,0.000129087,0.0288296,21.6203,1,0.0313853,0.0437066,0.0174787,0.999928,-0.0117119,0.00184164,-0.00202571,0.343677,0.33378,0.112401,0.0760886,-0.00551901,0.00198746,-0.0239647,2.94134e-05,0.122642
21.6203,0.999928,-0.011703,0.00184297,-0.00201011,0.000864493,0.00057045,0.00114775,0.0761116,-0.00561812,0.00185534,-0.0244788,-0.000555913,0.0292466,21.6403,1,-0.0344729,0.0253188,-0.001787,0.999928,-0.0116986,0.00184588,-0.00200441,-0.182606,0.187418,0.00254334,0.0758668,-0.00562368,0.00214781,-0.0244947,-0.000655474,0.123059
21.6403,0.999928,-0.0117002,0.00185982,-0.00200828,-0.000866561,-0.000894288,8.24868e-05,0.0759322,-0.00569256,0.00201159,-0.0247475,-0.00115439,0.0295574,21.6603,1,-0.020408,0.00226286,0.0303918,0.999928,-0.0117046,0.00185536,-0.00200781,-0.070202,6.04267e-05,0.181356,0.0756847,-0.00570411,0.00230716,-0.0247636,-0.00125393,0.12337
21.6603,0.999928,-0.0116991,0.00186636,-0.00199934,0.000331862,0.00216835,0.00221302,0.0758649,-0.00571852,0.00207347,-0.024648,-0.00129325,0.0297313,21.6803,1,-0.0225089,-0.0056076,0.0524786,0.999928,-0.0116974,0.00187733,-0.0019884,-0.0873137,-0.0650355,0.304434,0.0756185,-0.00573145,0.00237078,-0.0246641,-0.00139278,0.123544
21.6803,0.999928,-0.0117001,0.00186553,-0.00199992,6.55496e-05,0.00150256,-0.00124909,0.0757189,-0.00577424,0.00221132,-0.0250685,-0.00184134,0.0298438,21.7003,1,0.0172884,0.00542378,-0.0161744,0.999928,-0.0116998,0.00187297,-0.00200625,0.232025,0.0302578,-0.0788379,0.0754682,-0.00579265,0.00250976,-0.0250846,-0.00194087,0.123656
21.7003,0.999929,-0.0116429,0.00185287,-0.00196801,0.000730938,0.00149977,0.00141402,0.0754202,-0.00602362,0.00239591,-0.0252778,-0.00206322,0.0305568,21.7203,1,0.0278544,0.0147847,0.00354651,0.999929,-0.0116392,0.00186045,-0.00196103,0.31563,0.103562,0.0321273,0.0751675,-0.00604425,0.00270148,-0.0252938,-0.00216227,0.124369
21.7203,0.999929,-0.0116332,0.0018423,-0.00194503,0.000464626,-0.00103023,0.00194665,0.0753134,-0.00609066,0.00248404,-0.0253535,-0.00188668,0.0308741,21.7403,1,0.00802167,-0.0161924,0.0369449,0.999929,-0.0116309,0.00183725,-0.00193525,0.156863,-0.14757,0.216788,0.0750599,-0.00610953,0.00279278,-0.0253694,-0.00198565,0.124687
21.7403,0.999929,-0.0116241,0.00184395,-0.0019403,0.00232884,0.000967144,0.0011477,0.0752543,-0.00612266,0.00253629,-0.0254224,-0.00182197,0.0310631,21.7603,1,-0.00371355,0.00777555,0.0694432,0.999929,-0.0116124,0.00184883,-0.00193464,0.0619134,0.0409692,0.400161,0.0750001,-0.00614088,0.00284692,-0.0254383,-0.00192086,0.124875
21.7603,0.999929,-0.0116105,0.00185653,-0.00192999,-0.000333533,0.0017658,0.00274485,0.0751514,-0.00618026,0.00263673,-0.0254503,-0.00154401,0.0315081,21.7803,1,0.015949,0.0127976,0.0511156,0.999929,-0.0116122,0.00186552,-0.00191636,0.219369,0.0830425,0.298016,0.0748969,-0.0061957,0.00295181,-0.0254663,-0.00164279,0.12532
21.7803,0.999929,-0.0116218,0.00188071,-0.0019065,-0.00126585,0.000561998,0.00128002,0.0750054,-0.0063257,0.00278121,-0.0253982,-0.00182477,0.0311527,21.8003,1,0.0176105,-0.0276428,0.0501198,0.999929,-0.0116281,0.0018836,-0.00190012,0.233349,-0.240536,0.289695,0.0747514,-0.00634395,0.00309274,-0.0254143,-0.00192364,0.124965
21.8003,0.999929,-0.0116227,0.00188066,-0.00189795,6.56487e-05,-0.000372185,-0.000184729,0.0750678,-0.00646801,0.00264855,-0.0253314,-0.00278022,0.0307817,21.8203,1,-0.0316298,-0.0105236,0.084659,0.999929,-0.0116224,0.00187879,-0.00189886,-0.161538,-0.107518,0.483623,0.0748144,-0.00649582,0.00295637,-0.0253476,-0.0028791,0.124594
21.8203,0.999929,-0.0116247,0.00187781,-0.00189909,-0.000466984,0.000160447,-0.000317889,0.075081,-0.0065069,0.00261671,-0.0252849,-0.00292816,0.0307884,21.8403,1,-0.00881016,0.0217289,0.0152373,0.999929,-0.011627,0.0018786,-0.00190069,0.0219257,0.157252,0.0972752,0.0748281,-0.00653619,0.0029246,-0.0253011,-0.00302705,0.124601
21.8403,0.999929,-0.0116183,0.00187385,-0.00190742,0.000465124,0.000426764,-0.000451046,0.0750889,-0.00662841,0.0025587,-0.0257342,-0.00340659,0.0309584,21.8603,1,0.0204618,0.0375534,0.0426871,0.999929,-0.0116159,0.00187595,-0.00190971,0.255246,0.281787,0.252351,0.0748316,-0.00666247,0.00286829,-0.0257503,-0.00350543,0.124771
21.8603,0.999929,-0.0116095,0.00187846,-0.0019121,0.00192986,0.00175834,-0.000317889,0.0749465,-0.00687897,0.00260027,-0.0264162,-0.00402485,0.030874,21.8803,1,-0.00394498,-0.0076052,0.0767129,0.999929,-0.0115998,0.00188722,-0.00191381,0.0600047,-0.0830053,0.439701,0.0746823,-0.00691922,0.00290901,-0.0264323,-0.00412362,0.124686
21.8803,0.999929,-0.0115992,0.00185703,-0.00191928,0.00139723,-0.00263587,-0.00138315,0.0748118,-0.00700897,0.00269618,-0.0266013,-0.00402993,0.0309735,21.9003,1,0.00917582,0.0306046,0.0371756,0.999929,-0.0115923,0.00184376,-0.00192605,0.165061,0.226672,0.220987,0.0745458,-0.00704927,0.00300592,-0.0266173,-0.00412861,0.124786
21.9003,0.999929,-0.0116019,0.00185903,-0.00191377,-0.00139909,0.00242413,0.000614218,0.0746999,-0.00709372,0.00278566,-0.0267127,-0.00427723,0.0311624,21.9203,1,-0.00886283,0.0139282,0.0247866,0.999929,-0.0116089,0.0018712,-0.00191083,0.0212947,0.0941154,0.15032,0.0744328,-0.00713649,0.00309729,-0.0267287,-0.00437593,0.124975
21.9203,0.999929,-0.0115925,0.00184991,-0.00191676,0.00073069,0.000426111,-0.00098569,0.0745972,-0.00718058,0.00287323,-0.0269841,-0.00460302,0.0313888,21.9403,1,0.0180517,0.000855139,-0.030819,0.999929,-0.0115889,0.00185198,-0.00192172,0.237527,-0.00481426,-0.161605,0.0743274,-0.00722661,0.00318712,-0.027,-0.00470164,0.125201
21.9403,0.999929,-0.0115979,0.001837,-0.00193021,-0.000867021,-0.00170996,-0.00271685,0.074499,-0.00735901,0.00291094,-0.0273233,-0.00491519,0.0309925,21.9603,1,-0.0119758,0.00825179,-0.0118791,0.999929,-0.0116022,0.0018283,-0.00194368,-0.00298555,0.0522335,-0.0552984,0.0742258,-0.00740816,0.00322087,-0.0273391,-0.00501386,0.124805
21.9603,0.999927,-0.0117766,0.00181453,-0.00195589,0.000464512,-0.0017121,0.00021262,0.0745635,-0.00754258,0.00271526,-0.0276743,-0.00175013,0.0307129,21.9803,1,0.0083747,0.0514681,0.0342875,0.999927,-0.0117743,0.00180598,-0.00195473,0.159718,0.394127,0.206407,0.0742867,-0.00756009,0.00302239,-0.0276899,-0.00185032,0.124525
21.9803,0.999927,-0.0117667,0.001811,-0.00195527,0.00246189,1.89651e-05,0.000212602,0.074567,-0.00756231,0.00267627,-0.0277424,-0.00187163,0.0307666,22.0003,1,-0.0347745,-0.0227526,0.0241784,0.999927,-0.0117544,0.00181108,-0.00195423,-0.184146,-0.199299,0.144474,0.0742896,-0.00758103,0.00298393,-0.027758,-0.00197174,0.124579
22.0003,0.999927,-0.0117416,0.00183078,-0.00198937,0.000464519,0.00268212,-0.000985834,0.0745313,-0.00768463,0.00258589,-0.0277326,-0.00499997,0.0308087,22.0203,1,0.00835743,-0.0037975,0.0727446,0.999927,-0.0117392,0.00184413,-0.00199446,0.159529,-0.0516847,0.418286,0.074254,-0.00773463,0.00289397,-0.0277484,-0.00509986,0.124621
22.0203,0.999927,-0.0117502,0.00183324,-0.00197943,-0.00126659,0.00148143,0.00114467,0.07455,-0.00796665,0.00240055,-0.027714,-0.00752536,0.0307616,22.0403,1,0.00932746,-0.00309523,0.0609209,0.999927,-0.0117565,0.00184072,-0.00197379,0.167592,-0.044977,0.352088,0.0742728,-0.0080419,0.00270816,-0.0277298,-0.00762532,0.124574
22.0403,0.999927,-0.0117747,0.00182688,-0.00199564,-0.00299764,-0.00211384,-0.00351586,0.0745404,-0.00809289,0.00234874,-0.0277686,-0.00751936,0.0305578,22.0603,1,0.0258535,0.0316405,0.0403503,0.999927,-0.0117897,0.00181614,-0.00201306,0.29976,0.235126,0.239453,0.0742627,-0.00816808,0.00265431,-0.0277843,-0.00761953,0.12437
22.0603,0.999927,-0.0117693,0.00182404,-0.00200605,0.000464468,0.000283015,-0.000985865,0.0745094,-0.00821783,0.00232262,-0.0279334,-0.00742921,0.0307218,22.0803,1,-0.0264272,-0.0288485,0.058127,0.999927,-0.011767,0.0018254,-0.002011,-0.117864,-0.251224,0.334522,0.0742301,-0.00829212,0.00262984,-0.0279491,-0.00752933,0.124534
22.0803,0.999927,-0.0117638,0.00183322,-0.0020075,0.000331597,0.00134518,-0.00138493,0.0744269,-0.00843792,0.00229419,-0.0283857,-0.0064342,0.0305347,22.1003,1,-0.0127753,-0.0264699,0.0196064,0.999927,-0.0117621,0.00183986,-0.0020145,-0.00800615,-0.228451,0.119148,0.0741431,-0.00850227,0.00259953,-0.0284015,-0.00653428,0.124347
22.1003,0.999928,-0.011741,0.00180909,-0.00199573,-0.000866824,-0.00145115,0.0016777,0.0742287,-0.00874067,0.00235862,-0.0284817,-0.00734467,0.030749,22.1203,1,0.0134746,0.0297487,0.0236047,0.999927,-0.0117453,0.00180194,-0.00198725,0.200824,0.22151,0.145436,0.0739438,-0.00881411,0.00266611,-0.0284973,-0.00744456,0.124561
22.1203,0.999928,-0.0117406,0.00180138,-0.00199432,6.52802e-05,-0.00118483,0.000346126,0.0741788,-0.00879509,0.00238952,-0.0284833,-0.00729238,0.0307876,22.1403,1,-0.0532124,0.0759169,-0.0397644,0.999928,-0.0117403,0.00179548,-0.00199252,-0.332861,0.595839,-0.207099,0.073894,-0.00886802,0.00269739,-0.0284988,-0.00739226,0.1246
22.1403,0.999928,-0.0117363,0.00179888,-0.00201024,-6.78766e-05,-0.00185062,-0.00111861,0.0739283,-0.00902634,0.00256968,-0.0290256,-0.00815499,0.0313595,22.1603,1,0.00133287,0.05697,0.0560513,0.999927,-0.0117367,0.00178956,-0.00201573,0.102529,0.436141,0.328843,0.0736381,-0.00910789,0.00288328,-0.0290411,-0.00825484,0.125172
22.1603,0.999928,-0.0117213,0.00178794,-0.00200538,0.000465045,0.00147531,-0.00231708,0.0737205,-0.00931378,0.00265178,-0.029778,-0.00848969,0.03099,22.1803,1,-0.0137065,0.00724973,0.0386497,0.999928,-0.011719,0.00179517,-0.00201705,-0.016624,0.0398584,0.227982,0.0734227,-0.00939867,0.00296168,-0.0297934,-0.00858941,0.124802
22.1803,0.999928,-0.0117366,0.00178528,-0.0020026,-0.0011326,0.000141397,-0.00018658,0.0737075,-0.00947169,0.00255321,-0.0296864,-0.00849264,0.0308859,22.2003,1,0.0155413,-0.0102102,-0.0282364,0.999927,-0.0117422,0.00178599,-0.00200353,0.218727,-0.0930496,-0.14742,0.0734106,-0.00955662,0.00286207,-0.0297018,-0.00859249,0.124698
22.2003,0.999928,-0.0117264,0.00177087,-0.00200755,0.00113108,-0.00132334,-0.00085238,0.0737157,-0.00957446,0.00247415,-0.0293946,-0.00870937,0.0309024,22.2203,1,-0.0445293,0.022886,0.0803688,0.999928,-0.0117207,0.00176419,-0.00201175,-0.264325,0.160717,0.462286,0.0734217,-0.00966156,0.00278317,-0.0294099,-0.00880913,0.124715
22.2203,0.999928,-0.0117092,0.00175153,-0.00200262,0.00206529,-0.00252719,-0.00138384,0.0738061,-0.00985882,0.0022021,-0.0289865,-0.00885352,0.0304184,22.2403,1,0.023142,-0.000382004,0.0417116,0.999928,-0.0116989,0.0017388,-0.0020094,0.278111,-0.0205887,0.244972,0.0735162,-0.00994736,0.00250629,-0.0290016,-0.00895313,0.124231
22.2403,0.999928,-0.0116757,0.00173613,-0.0019967,0.00179898,0.000135978,-0.00111752,0.0737953,-0.0100837,0.00210608,-0.0287735,-0.00849749,0.0303748,22.2603,1,0.0177567,0.0016269,0.0610482,0.999928,-0.0116668,0.00173672,-0.00200231,0.234386,-0.00626527,0.353283,0.0735076,-0.0101687,0.00240982,-0.0287885,-0.00859682,0.124187
22.2603,0.999928,-0.0116674,0.00175364,-0.00199566,0.00100003,0.00293229,-0.000185422,0.0737566,-0.0101726,0.00211082,-0.0285655,-0.00829748,0.0305577,22.2803,1,0.0468695,-0.00403352,0.024443,0.999928,-0.0116624,0.00176828,-0.00199676,0.467859,-0.0478085,0.148227,0.0734709,-0.0102556,0.0024164,-0.0285806,-0.00839674,0.12437
22.2803,0.999928,-0.0116642,0.0017411,-0.00199495,-0.000198114,-0.0010647,-0.000451759,0.0737696,-0.0103684,0.00202254,-0.0280609,-0.00812948,0.0308566,22.3003,1,0.00294326,0.00547025,0.0719438,0.999928,-0.0116653,0.00173576,-0.00199715,0.115525,0.0232,0.414385,0.0734889,-0.0104497,0.00233111,-0.0280759,-0.00822871,0.124669
22.3003,0.999929,-0.0116351,0.00170747,-0.0020111,0.000467683,-0.00292891,-0.00125071,0.0736808,-0.0105786,0.0020541,-0.0285671,-0.0090079,0.0315785,22.3203,1,0.0448757,-0.0194635,0.0242146,0.999929,-0.0116328,0.00169275,-0.00201719,0.451905,-0.170868,0.145998,0.0733952,-0.0106687,0.00236988,-0.0285818,-0.00910689,0.125391
22.3203,0.999929,-0.0116211,0.00167506,-0.00202763,0.00313084,-0.00186366,-0.00165017,0.0736121,-0.0106764,0.00211188,-0.0283218,-0.00947814,0.0315631,22.3403,1,0.000979527,0.0657282,0.0176793,0.999929,-0.0116055,0.00166561,-0.00203579,0.0992857,0.510791,0.114612,0.0733289,-0.0107712,0.00242751,-0.0283363,-0.00957701,0.125375
22.3403,0.999929,-0.0116149,0.00167005,-0.00202483,0.0013996,-0.00053205,0.000613602,0.0735706,-0.0107271,0.00214977,-0.0284602,-0.00941021,0.031819,22.3603,1,-0.0205727,-0.0103574,-0.00878777,0.999929,-0.0116079,0.00166742,-0.00202174,-0.0713941,-0.0957262,-0.0387385,0.073286,-0.0108212,0.00246796,-0.0284746,-0.00950903,0.125631
22.3603,0.999929,-0.0115875,0.00166484,-0.00203137,0.00153407,-0.000804026,-0.00338124,0.0734971,-0.0109572,0.00218631,-0.028193,-0.00987655,0.0307818,22.3803,1,0.0267512,0.0168777,0.0300301,0.999929,-0.0115798,0.00166061,-0.00204824,0.305932,0.119357,0.180866,0.0732152,-0.011056,0.00249413,-0.0282074,-0.00997513,0.124594
22.3803,0.999928,-0.0117428,0.00165449,-0.00203231,0.000735129,-0.000670873,8.08805e-05,0.0734679,-0.0110947,0.00220045,-0.0283417,-0.00772882,0.0305009,22.4003,1,0.00987757,0.0220717,0.034246,0.999928,-0.0117391,0.00165113,-0.00203187,0.172063,0.16028,0.204678,0.0731845,-0.011172,0.00250546,-0.028356,-0.00782872,0.124313
22.4003,0.999928,-0.0117332,0.00164855,-0.0020253,0.00219987,-0.000670876,0.00167877,0.0734464,-0.0111246,0.00221478,-0.0283044,-0.00857133,0.0308551,22.4203,1,1.81047e-05,0.0403831,-0.0100043,0.999928,-0.0117222,0.00164527,-0.00201689,0.093407,0.310804,-0.0420346,0.0731634,-0.0112103,0.00252333,-0.0283187,-0.00867115,0.124667
22.4203,0.999928,-0.0117178,0.00164424,-0.00202206,0.0036646,-0.000271396,0.000746671,0.0734208,-0.0111622,0.0022366,-0.0281819,-0.00952993,0.030929,22.4403,1,0.0158421,0.00910376,0.00593325,0.999928,-0.0116995,0.00164289,-0.00201834,0.220228,0.0593734,0.0452885,0.0731389,-0.0112575,0.00254589,-0.0281961,-0.00962962,0.124741
22.4403,0.999928,-0.0116804,0.00162691,-0.00201928,6.99561e-05,0.000657874,-0.000318629,0.0732758,-0.0115027,0.00233824,-0.0284595,-0.012975,0.0303794,22.4603,1,0.00288988,-0.00194905,0.0754689,0.999928,-0.0116801,0.00163018,-0.00202092,0.115343,-0.0355748,0.43377,0.0729912,-0.0116324,0.00264203,-0.0284735,-0.0130743,0.124192
22.4603,0.999929,-0.0116735,0.00157945,-0.00199004,-0.000462675,-0.00173897,0.00127927,0.0732146,-0.0117438,0.00234007,-0.0285841,-0.0122624,0.0303157,22.4803,1,0.000164272,-0.0120366,0.0680052,0.999929,-0.0116758,0.00157084,-0.00198354,0.0938115,-0.115239,0.391134,0.0729287,-0.0118664,0.00264323,-0.0285978,-0.0123617,0.124128
22.4803,0.999929,-0.0116725,0.00158132,-0.00198747,-0.000196358,0.000524716,0.000613478,0.0731503,-0.0118566,0.00237129,-0.0286897,-0.0117109,0.0301448,22.5003,1,-0.0168031,0.045035,0.0427471,0.999929,-0.0116735,0.00158398,-0.00198443,-0.0424858,0.343371,0.253269,0.0728634,-0.0119737,0.00267274,-0.0287033,-0.0118103,0.123957
22.5003,0.999929,-0.0116774,0.00157155,-0.0019809,-0.00139559,-0.00173896,0.00154628,0.073111,-0.0119111,0.00239559,-0.0286024,-0.011633,0.0302137,22.5203,1,-0.0367051,0.0532868,0.0262612,0.999929,-0.0116844,0.00156296,-0.00197306,-0.201603,0.410688,0.16128,0.072825,-0.0120275,0.00269773,-0.028616,-0.0117324,0.124026
22.5203,0.999929,-0.0116332,0.00158625,-0.00199908,0.0040639,0.00145682,-0.000717403,0.07287,-0.0121887,0.0025675,-0.0294654,-0.0119649,0.0299571,22.5403,1,-0.00677594,0.0114794,0.0196638,0.999929,-0.0116129,0.00159345,-0.00200278,0.0384027,0.077204,0.121989,0.0725753,-0.0123083,0.00286708,-0.0294791,-0.0120638,0.123769
22.5403,0.999929,-0.0115993,0.00161054,-0.00197644,-0.000329407,0.00318463,0.00327727,0.0725925,-0.0124685,0.00277829,-0.0300435,-0.0131222,0.0300117,22.5603,1,-0.0111767,0.0719112,0.0992806,0.999929,-0.0116009,0.00162666,-0.00196023,0.000265201,0.553073,0.571486,0.0722921,-0.0125998,0.00307841,-0.0300574,-0.0132209,0.123824
22.5603,0.99993,-0.0115877,0.0016184,-0.00197175,0.00273324,0.00265199,0.00114675,0.0725214,-0.0125349,0.00283366,-0.0301012,-0.0134921,0.0298455,22.5803,1,0.0175718,0.0267776,0.064569,0.99993,-0.011574,0.0016317,-0.0019662,0.231766,0.195584,0.374471,0.0722204,-0.0126698,0.00313211,-0.0301151,-0.0135907,0.123658
22.5803,0.99993,-0.0115873,0.00161352,-0.00197064,-6.30822e-05,-0.000543804,0.000214643,0.072445,-0.0126029,0.00289342,-0.030318,-0.013409,0.0300035,22.6003,1,0.00159587,-0.0145667,0.0294243,0.99993,-0.0115876,0.00161082,-0.00196953,0.105264,-0.132129,0.174863,0.0721418,-0.012737,0.00319345,-0.0303319,-0.0135076,0.123816
22.6003,0.99993,-0.0115708,0.00161035,-0.00197931,0.000337618,-0.00134676,0.000214588,0.0719198,-0.0130544,0.00329582,-0.0314305,-0.013832,0.0304569,22.6203,1,-0.0169866,0.0207391,0.0253942,0.99993,-0.0115691,0.00160363,-0.00197816,-0.0440355,0.150407,0.154465,0.0716055,-0.0131927,0.00360039,-0.0314444,-0.0139304,0.124269
22.6203,0.99993,-0.0115695,0.00158305,-0.00197328,0.000204451,0.000783765,0.00167933,0.0716477,-0.013329,0.00344646,-0.0316326,-0.0138559,0.03051,22.6403,1,0.00531232,0.0104098,-0.000592413,0.99993,-0.0115685,0.00158707,-0.00196493,0.134889,0.070748,0.00845388,0.0713314,-0.0134675,0.00375156,-0.0316463,-0.0139543,0.124322
22.6403,0.99993,-0.0115652,0.00158502,-0.0019729,0.000870731,0.00118326,8.09452e-05,0.0715778,-0.013387,0.00349134,-0.0317039,-0.0138213,0.0303803,22.6603,1,-0.0188218,-0.0185193,0.0195868,0.99993,-0.0115609,0.00159093,-0.00197257,-0.0580477,-0.162926,0.119354,0.0712607,-0.0135253,0.00379515,-0.0317176,-0.0139197,0.124193
22.6603,0.99993,-0.0115679,0.00158656,-0.00197251,-0.000860326,0.0010501,8.09461e-05,0.0715036,-0.0134447,0.00354086,-0.0315392,-0.0135454,0.0304158,22.6803,1,0.0108512,-0.0145986,0.0384188,0.99993,-0.0115722,0.00159182,-0.00197216,0.179005,-0.132845,0.225317,0.0711882,-0.0135801,0.00384502,-0.0315529,-0.0136438,0.124228
22.6803,0.99993,-0.0115592,0.00158872,-0.00196828,-0.000326731,0.000646768,-0.000451732,0.071314,-0.013647,0.0036327,-0.0314654,-0.0138447,0.0304096,22.7003,1,-0.0289082,-0.0134247,-0.0236083,0.99993,-0.0115608,0.00159193,-0.00197058,-0.138337,-0.118362,-0.12231,0.0709993,-0.0137854,0.0039368,-0.0314791,-0.013943,0.124222
22.7003,0.99993,-0.0115545,0.0015577,-0.00194548,0.00127323,-0.00109009,0.000213991,0.07147,-0.0137864,0.00332401,-0.031559,-0.0139987,0.0295861,22.7203,1,-0.0172416,0.0054638,-0.0218352,0.99993,-0.0115482,0.00155225,-0.00194436,-0.0453366,0.0330008,-0.111175,0.0711544,-0.0139264,0.00361987,-0.0315724,-0.014097,0.123398
22.7203,0.99993,-0.011548,0.00155839,-0.00194825,0.00127323,0.00130676,-0.000718124,0.0714925,-0.0138161,0.00326909,-0.0313618,-0.0139628,0.0295506,22.7403,1,0.0202827,0.0090364,-0.00975154,0.99993,-0.0115416,0.00156487,-0.00195193,0.254587,0.0610397,-0.0429364,0.0711789,-0.0139557,0.0035646,-0.0313753,-0.014061,0.123363
22.7403,0.999931,-0.0115242,0.00151463,-0.00194382,0.00180586,0.000108339,0.00167872,0.0715266,-0.0139135,0.00314375,-0.0313245,-0.0140637,0.0292897,22.7603,1,0.0200069,-0.00659651,0.0620263,0.999931,-0.0115151,0.00151525,-0.00193544,0.251391,-0.0702666,0.357929,0.0712133,-0.0140541,0.00343665,-0.0313376,-0.0141618,0.123102
22.7603,0.999931,-0.0114759,0.00151605,-0.00194823,0.00193902,0.00250518,-0.000185484,0.0714803,-0.0141104,0.0030525,-0.0306601,-0.0141916,0.0292943,22.7803,1,-0.0104386,0.0045105,0.00222878,0.999931,-0.0114662,0.00152855,-0.00194931,0.00820059,0.0235866,0.0235909,0.0711737,-0.0142523,0.00334544,-0.0306731,-0.0142892,0.123107
22.7803,0.999931,-0.0114537,0.00149224,-0.00193889,0.00034203,0.000904251,8.07961e-05,0.0715865,-0.0142582,0.00280779,-0.030809,-0.0140772,0.0291892,22.8003,1,-0.061042,-0.0398529,0.00263215,0.999931,-0.011452,0.00149676,-0.00193854,-0.39633,-0.331895,0.0225016,0.0712784,-0.0143989,0.00309968,-0.0308218,-0.0141746,0.123001
