t,cur_e0, cur_e1, cur_e2, cur_e3,cur_wx, cur_wy, cur_wz,cur_x, cur_y, cur_z,cur_vx, cur_vy, cur_vz,t_pred,input_1, input_2, input_3, input_4,pred_e0, pred_e1, pred_e2, pred_e3,pred_wx, pred_wy, pred_wz,pred_x, pred_y, pred_z,pred_vx, pred_vy, pred_vz
19.8403,0.999885,-0.0151729,-0.000216284,-0.000367959,-0.0551142,0.0214875,-0.00013695,0.10573,0.194631,-0.484281,0.0105973,0.0336899,0.682934,19.8603,20.3365,-0.00210351,0.0121647,0.0284257,0.999881,-0.0154484,-0.000108768,-0.000370333,2.61281,2.38949,5.79507,0.105836,0.194968,-0.477452,0.0106337,0.0310642,0.694502
19.8603,0.999867,-0.0163285,0.000290563,-0.000372588,-0.0559159,0.0230832,-0.000270749,0.106843,0.19513,-0.463031,0.0148,0.028651,0.647235,19.8803,20.1544,0.0163358,0.00545877,-0.000915566,0.999862,-0.016608,0.000406046,-0.000375745,6.53158,1.03771,-0.089805,0.106991,0.195416,-0.456559,0.0147491,0.0258506,0.659584
19.8803,0.999857,-0.0168741,0.000529154,-0.000380772,-0.0392711,0.0214853,-0.000137738,0.107543,0.195258,-0.450838,0.0144533,0.0212061,0.626918,19.9003,25.4526,-0.015272,-0.0175804,-0.000451686,0.999854,-0.0170704,0.000636628,-0.00038317,0.321332,-3.62104,-0.0751279,0.107687,0.19547,-0.444569,0.0143373,0.0175514,0.616737
19.9003,0.999852,-0.0171696,0.000778894,-0.000373103,-0.0173,0.0216185,0.00172663,0.108173,0.195179,-0.438886,0.0119118,0.0102169,0.607612,19.9203,21.3544,0.0161099,-0.0203239,-0.036409,0.999851,-0.017256,0.000887151,-0.00036626,6.65917,-4.09371,-7.27339,0.108292,0.195281,-0.432809,0.0117691,0.007097,0.614863
19.9203,0.999851,-0.0172332,0.000858737,-0.000364969,-0.0155691,0.0201536,0.00252557,0.108363,0.195094,-0.434955,0.0109843,0.00613846,0.601462,19.9403,22.601,0.0183448,0.00283777,-0.00821029,0.99985,-0.017311,0.000959736,-0.000354013,7.11554,0.425384,-1.5559,0.108473,0.195155,-0.428941,0.010818,0.00282424,0.603412
19.9403,0.99985,-0.0172927,0.00116982,-0.000362657,0.00254047,0.0165584,-0.0008034,0.109031,0.194428,-0.419486,0.00779136,-0.0108991,0.577709,19.9603,22.6302,0.00738276,0.0138563,0.00156547,0.99985,-0.01728,0.00125253,-0.00036812,4.93308,2.53204,0.435217,0.109109,0.194319,-0.413709,0.00756488,-0.0142291,0.579534
19.9603,0.999857,-0.0168677,0.00132454,-0.000352727,0.0354292,0.00217606,0.00185899,0.109734,0.192682,-0.402272,2.22198e-05,-0.0290534,0.548688,19.9803,18.3456,0.0193684,-0.00383844,0.0299473,0.99986,-0.0166906,0.00133551,-0.000343851,7.23683,-1.13211,6.05131,0.109734,0.192391,-0.396785,-0.000185483,-0.0316866,0.568733
19.9803,0.999863,-0.0165042,0.00129172,-0.000352716,0.04834,-0.00501485,-0.000404542,0.109899,0.191631,-0.396019,-0.00409085,-0.0358128,0.536888,20.0003,16.7704,0.0022228,-0.0181273,-0.0175654,0.999867,-0.0162626,0.00126653,-0.000354636,3.7501,-3.82514,-3.50134,0.109858,0.191273,-0.390651,-0.00427602,-0.038168,0.56363
20.0003,0.99987,-0.0160719,0.00123548,-0.000358715,0.0563295,-0.00647948,-0.00107036,0.109989,0.190494,-0.389832,-0.00780661,-0.0418705,0.525626,20.0203,22.9055,0.0279169,-0.00178142,0.0107044,0.999875,-0.0157903,0.00120289,-0.000363894,8.79308,-0.635705,2.21351,0.109911,0.190075,-0.384575,-0.00804855,-0.045003,0.526273
20.0203,0.999881,-0.0153892,0.0011505,-0.000351887,0.0580606,-0.00661277,0.000927112,0.110003,0.18866,-0.38067,-0.0120365,-0.0481956,0.509089,20.0403,22.1364,0.00221453,-0.00907831,-0.0275151,0.999885,-0.0150989,0.00111741,-0.000347077,3.52636,-1.96068,-5.45943,0.109883,0.188178,-0.37558,-0.0122543,-0.0510944,0.513003
20.0403,0.999899,-0.0142059,0.000817988,-0.000365899,0.0600569,-0.0251223,0.00052698,0.109856,0.185451,-0.366442,-0.0170827,-0.0479344,0.48238,20.0603,21.4546,-0.00688787,0.00555325,0.0204036,0.999903,-0.0139056,0.000692317,-0.000361726,1.45929,0.888481,4.16814,0.109685,0.184972,-0.361618,-0.0172329,-0.050528,0.489187
20.0603,0.999911,-0.0132964,0.00038519,-0.000347554,0.0565948,-0.0244565,0.0015925,0.109555,0.183057,-0.355446,-0.0206927,-0.0419183,0.462398,20.0803,19.4023,-0.0102192,0.0045617,0.00986282,0.999915,-0.0130135,0.000262926,-0.000338075,0.614252,0.80829,2.05324,0.109348,0.182638,-0.350822,-0.020757,-0.0441137,0.477931
20.0803,0.999914,-0.0130958,0.000286009,-0.000341171,0.0507358,-0.0245897,0.00145913,0.109459,0.182502,-0.35273,-0.0209869,-0.0397038,0.457679,20.1003,20.6582,-0.00683973,-0.0123106,-0.00712049,0.999918,-0.0128421,0.00016308,-0.000332338,1.25224,-2.50092,-1.38838,0.109249,0.182105,-0.348153,-0.0210379,-0.0420061,0.467869
20.1003,0.999919,-0.0127486,9.8876e-05,-0.00033273,0.0404826,-0.0201955,0.000793585,0.109294,0.181492,-0.347356,-0.020761,-0.0340767,0.449021,20.1203,21.0934,0.00965045,-0.00131606,0.00612843,0.999921,-0.0125462,-2.10984e-06,-0.000327495,4.47945,-0.297947,1.28896,0.109086,0.181152,-0.342866,-0.0207795,-0.0363651,0.457357
20.1203,0.999924,-0.0122832,-0.000408199,-0.000311442,0.00732772,-0.0195314,0.000260121,0.108994,0.179286,-0.331578,-0.0141565,-0.0102477,0.42309,20.1403,24.2094,0.0209442,0.0100657,-0.0293694,0.999925,-0.0122466,-0.000505844,-0.000308927,6.64041,2.16809,-5.78814,0.108852,0.179183,-0.327347,-0.0140732,-0.0127783,0.418169
20.1403,0.999923,-0.0124221,-0.000644894,-0.000293643,-0.0190376,-0.00861244,0.00145857,0.108917,0.178534,-0.321298,-0.0103732,0.0058309,0.407013,20.1603,20.8017,0.0146769,-0.00374577,-0.00194261,0.999921,-0.0125173,-0.000687834,-0.000285878,5.41925,-0.614439,-0.340968,0.108813,0.178592,-0.317228,-0.0102597,0.00363189,0.416589
20.1603,0.999921,-0.0125212,-0.000672736,-0.0002925,-0.0244971,-0.00674823,0.000393253,0.108913,0.178428,-0.318756,-0.00897607,0.00944592,0.403249,20.1803,18.9226,0.0100726,-0.00853874,0.0225486,0.99992,-0.0126437,-0.000706414,-0.000290194,4.52128,-1.62896,4.54513,0.108823,0.178523,-0.314723,-0.00886833,0.00742959,0.420819
20.1803,0.99992,-0.0126218,-0.000684114,-0.000297402,-0.0248965,-0.00262034,-0.00107139,0.108918,0.178355,-0.316225,-0.00745407,0.0132565,0.399473,20.2003,22.0512,0.0111615,0.0111298,-0.00934765,0.999918,-0.0127463,-0.000697245,-0.000302678,4.75413,2.38685,-1.78334,0.108843,0.178488,-0.31223,-0.0073264,0.0108879,0.403734
20.2003,0.999908,-0.0135322,-0.000603103,-0.00028825,-0.0512621,0.00523418,-0.000539486,0.109203,0.178408,-0.303448,0.00191733,0.0284225,0.381984,20.2203,17.8727,0.0060189,0.00331733,0.00108632,0.999905,-0.0137884,-0.000576897,-0.000291456,3.90997,0.781422,0.28314,0.109222,0.178692,-0.299628,0.00200846,0.0263643,0.404025
20.2203,0.999893,-0.0146345,-0.00034223,-0.000294152,-0.0588521,0.0184168,0.00145801,0.109856,0.17892,-0.290556,0.00828652,0.0330147,0.36557,20.2403,18.8617,0.0102611,0.00415546,0.0128096,0.999888,-0.0149287,-0.000249962,-0.000288311,4.97912,0.862552,2.63194,0.109939,0.17925,-0.2869,0.00834076,0.0306657,0.383408
20.2403,0.999889,-0.014864,-0.000271056,-0.000291275,-0.0572542,0.0180174,0.00119156,0.110007,0.179037,-0.288017,0.00926129,0.0327063,0.362289,20.2603,20.4455,-0.0151687,0.0214315,0.0173294,0.999885,-0.0151502,-0.000180807,-0.000286735,-0.0623811,4.28763,3.58828,0.110099,0.179364,-0.284394,0.0093077,0.0301201,0.373392
20.2603,0.999883,-0.0153164,-7.90601e-05,-0.000283531,-0.0560558,0.0256073,0.00145787,0.110324,0.17926,-0.282978,0.0111978,0.0304512,0.355941,20.2803,22.6523,0.0170451,0.00803102,-0.0292,0.999878,-0.0155966,4.91527e-05,-0.000278226,6.46913,1.71224,-5.75829,0.110436,0.179565,-0.279419,0.0112122,0.0274988,0.35766
20.2803,0.999868,-0.0162344,0.000406566,-0.000286014,-0.0367479,0.0246753,-0.000805857,0.11117,0.179626,-0.270608,0.0130224,0.0198301,0.340799,20.3003,19.8631,0.00440625,-0.0120275,0.00544475,0.999865,-0.0164181,0.000529914,-0.000291971,4.12794,-2.50391,1.10731,0.1113,0.179824,-0.2672,0.0129529,0.0170861,0.354386
20.3003,0.999863,-0.0165166,0.000697377,-0.000309521,-0.0197036,0.0241427,-0.00147158,0.111639,0.179592,-0.263346,0.0109364,0.00868859,0.332077,20.3203,20.1611,0.0131864,0.010098,0.00217886,0.999862,-0.0166151,0.000817983,-0.000318803,5.93885,1.87349,0.532805,0.111748,0.179678,-0.260025,0.0108159,0.00585504,0.344399
20.3203,0.999862,-0.0166047,0.000859164,-0.000315945,-0.00891789,0.0205474,-0.00160479,0.111906,0.17942,-0.258568,0.00852987,0.000745999,0.326099,20.3403,15.6428,0.00785691,0.00213917,0.00947065,0.999861,-0.0166492,0.000961767,-0.000325635,4.89007,0.225012,1.9655,0.111991,0.179427,-0.255307,0.00841481,-0.00146423,0.357638
20.3403,0.999861,-0.0166255,0.00102296,-0.000334108,-0.00119468,0.019349,-0.00227052,0.112121,0.179129,-0.253846,0.0057048,-0.00700264,0.320445,20.3603,19.1927,-0.00571443,0.00108664,-0.00902551,0.999861,-0.0166315,0.0011195,-0.000347061,2.18396,0.0423641,-1.73559,0.112178,0.179059,-0.250642,0.00553683,-0.00971787,0.336886
20.3603,0.99987,-0.0161026,0.00124146,-0.000323253,0.0395514,0.00257066,-7.33337e-06,0.112458,0.177558,-0.239767,-0.00470401,-0.0291284,0.303703,20.3803,20.8673,0.00709226,-0.004918,0.00175734,0.999873,-0.0159049,0.00125425,-0.000323742,4.63855,-1.23693,0.401987,0.112411,0.177267,-0.23673,-0.00492538,-0.0319877,0.313019
20.3803,0.999878,-0.0155626,0.00116466,-0.000317321,0.0499378,-0.0095466,0.000525416,0.112391,0.176409,-0.232817,-0.0114296,-0.0385382,0.295571,20.4003,16.1675,0.016619,0.00950492,-0.0054655,0.999882,-0.015313,0.00111689,-0.000314242,6.43597,1.68592,-0.996055,0.112276,0.176023,-0.229861,-0.0115906,-0.0406792,0.324873
20.4003,0.999881,-0.0153581,0.00113077,-0.000313784,0.0511362,-0.00834827,0.000924979,0.112329,0.175983,-0.230533,-0.0135737,-0.0408692,0.292654,20.4203,20.0976,0.0216368,-0.000906187,0.0354803,0.999885,-0.0151025,0.00108903,-0.000308808,7.38785,-0.514968,7.16008,0.112194,0.175574,-0.227606,-0.0137679,-0.0434958,0.30524
20.4203,0.999885,-0.0151536,0.00108891,-0.000311174,0.0511362,-0.0103456,0.000658469,0.112249,0.175542,-0.228266,-0.0156837,-0.0428873,0.289764,20.4403,15.3527,0.021619,0.00527918,0.0312048,0.999888,-0.0148979,0.00103716,-0.000307376,7.34468,0.74473,6.32318,0.112093,0.175113,-0.225369,-0.0158265,-0.044867,0.322529
20.4403,0.999901,-0.0140361,0.000693741,-0.000280291,0.0615225,-0.0237945,-0.000273619,0.111612,0.173257,-0.217204,-0.0235321,-0.044447,0.275049,20.4603,19.4476,0.00323931,0.000736965,-0.000948175,0.999906,-0.0137285,0.000574675,-0.000280202,3.45509,0.0114873,-0.131045,0.111377,0.172812,-0.214454,-0.0236475,-0.0467699,0.290392
20.4603,0.999916,-0.0129312,5.74391e-05,-0.000283406,0.045148,-0.0324512,0.000657655,0.110784,0.171405,-0.206481,-0.0281908,-0.0377813,0.261142,20.4803,17.4536,0.00138159,-0.00372365,0.0300546,0.999919,-0.0127055,-0.000104825,-0.000278033,2.86121,-0.833806,6.05749,0.110502,0.171027,-0.20387,-0.0281999,-0.039702,0.284963
20.4803,0.99992,-0.0126326,-0.000178772,-0.000269046,0.0348969,-0.0288565,0.000657187,0.110448,0.170885,-0.202259,-0.0282066,-0.0313927,0.255531,20.5003,22.7194,0.00945939,-0.0161949,0.00545182,0.999922,-0.0124582,-0.000323048,-0.000263906,4.41884,-3.21624,1.10283,0.110166,0.170571,-0.199704,-0.0281727,-0.0338351,0.256951
20.5003,0.999923,-0.0123913,-0.000411108,-0.000268438,0.0267753,-0.0272593,0.000523572,0.11014,0.170521,-0.198007,-0.0270474,-0.0236613,0.250052,20.5203,21.3558,0.0072744,0.0191992,0.0224883,0.999925,-0.0122575,-0.000547398,-0.000264076,3.9327,3.86643,4.59798,0.109869,0.170285,-0.195507,-0.0269732,-0.0259133,0.257271
20.5203,0.999926,-0.0121172,-0.000943527,-0.00027093,0.00214113,-0.0215335,0.000257174,0.10945,0.170164,-0.187723,-0.0216365,-0.00262469,0.236713,20.5403,22.1384,0.038354,-0.0381554,0.0266341,0.999926,-0.0121065,-0.00105117,-0.000268329,10.0964,-7.50429,5.2809,0.109234,0.170137,-0.185356,-0.0214593,-0.0049076,0.240602
20.5403,0.999921,-0.0125322,-0.0012139,-0.000271111,-0.0364747,-0.0086173,-0.00347128,0.108993,0.170631,-0.177951,-0.013206,0.019143,0.222954,20.5603,18.9135,-0.00696818,-0.0114341,0.0162678,0.999918,-0.0127146,-0.00125715,-0.000288148,1.11693,-2.08503,3.28056,0.108861,0.170823,-0.175722,-0.0130112,0.0171258,0.240564
20.5603,0.999919,-0.0126982,-0.00122837,-0.000285874,-0.0419342,-0.00342396,-0.00347125,0.108941,0.170826,-0.176059,-0.0112277,0.0233118,0.22011,20.5803,20.5873,0.0183182,-0.00984791,0.0241424,0.999916,-0.0129078,-0.00124565,-0.000303269,6.20818,-1.78403,4.85574,0.108829,0.171059,-0.173858,-0.0110131,0.0210871,0.230599
20.5803,0.999916,-0.0128769,-0.00123476,-0.000294355,-0.04513,-0.0014266,-0.00187329,0.108904,0.171053,-0.174189,-0.00891977,0.027201,0.217462,20.6003,17.3041,-3.84597e-05,-0.0123809,0.0223864,0.999913,-0.0131025,-0.00124195,-0.000303907,2.5731,-2.28669,4.5039,0.108815,0.171325,-0.172014,-0.0087385,0.0253048,0.241919
20.6003,0.999903,-0.0139191,-0.00109643,-0.000292926,-0.0577781,0.0112219,0.00318609,0.109068,0.1727,-0.165029,0.00111894,0.0401363,0.204954,20.6203,22.101,-0.00971411,-0.00139518,0.0184396,0.999898,-0.0142079,-0.00104002,-0.000278095,0.844701,-0.111646,3.74438,0.109079,0.173101,-0.162979,0.00132438,0.0375184,0.209011
20.6203,0.999884,-0.0151901,-0.000683136,-0.000308966,-0.0688303,0.0269344,-0.00160766,0.109557,0.174627,-0.156329,0.00843537,0.0425358,0.192643,20.6403,23.9708,0.00294195,-0.00254013,-0.00685099,0.999879,-0.0155341,-0.000548495,-0.000319284,3.62547,-0.350361,-1.31637,0.109641,0.175053,-0.154403,0.00857376,0.0394372,0.188754
20.6403,0.99988,-0.0154539,-0.000577732,-0.000312764,-0.0664333,0.0265353,-0.000276206,0.10968,0.175011,-0.154646,0.00933183,0.0420283,0.190376,20.6603,15.888,-0.0120016,-0.00745342,0.00766256,0.999875,-0.015786,-0.000444989,-0.000316388,0.691701,-1.39941,1.57322,0.109773,0.175432,-0.152742,0.00940929,0.0399389,0.220866
20.6603,0.999873,-0.0159438,-0.000342834,-0.000315316,-0.0592428,0.0298641,0.000789054,0.109942,0.175756,-0.151335,0.0110157,0.0399593,0.185618,20.6803,18.5977,0.00987627,-0.0151652,-0.0615597,0.999868,-0.01624,-0.000193377,-0.000313854,5.15393,-2.76717,-12.2964,0.110053,0.176155,-0.149479,0.0110691,0.0374361,0.204585
20.6803,0.999859,-0.0167992,0.000150891,-0.000350045,-0.0308803,0.021874,-0.00080925,0.110668,0.177289,-0.143243,0.0112807,0.0252714,0.174451,20.7003,18.8271,-0.00556129,-0.0011652,0.0244437,0.999856,-0.0169535,0.000260232,-0.000355905,2.24602,-0.345697,4.95398,0.110781,0.177542,-0.141499,0.0112556,0.02258,0.192448
20.7003,0.999853,-0.0171477,0.000652695,-0.000367614,-0.00797713,0.0228061,-0.00160828,0.111281,0.178029,-0.135514,0.00725157,0.00410963,0.164247,20.7203,16.9291,-0.00184665,-0.0167978,-0.019099,0.999852,-0.0171875,0.000766586,-0.000377583,3.06288,-3.42422,-3.80358,0.111354,0.17807,-0.133872,0.00715664,0.00163943,0.190317
20.7203,0.999853,-0.0171571,0.000740095,-0.000365215,-0.00265085,0.0220071,0.00118809,0.111378,0.178072,-0.13402,0.00631945,-0.000100098,0.162147,20.7403,18.2268,0.00870457,0.0189394,0.0199585,0.999852,-0.0171703,0.000850221,-0.000361153,5.16631,3.57147,4.13042,0.111441,0.178071,-0.132399,0.00620369,-0.0027611,0.182699
20.7403,0.999854,-0.0170732,0.000853475,-0.000371614,0.0167902,0.0120203,0.00012272,0.111541,0.17805,-0.131081,0.00400903,-0.00881083,0.158419,20.7603,15.4736,0.00279721,-0.00953272,0.0124664,0.999855,-0.0169893,0.000913547,-0.000372098,3.97215,-2.1193,2.53515,0.111581,0.177962,-0.129497,0.00389582,-0.0110588,0.190679
20.7603,0.999869,-0.0161392,0.00098373,-0.000376054,0.051944,0.00309859,0.00105491,0.111673,0.177185,-0.122672,-0.00745303,-0.031967,0.146136,20.7803,22.2174,0.0104458,-0.000647991,-0.0126076,0.999873,-0.0158795,0.000999208,-0.000371286,5.31882,-0.28482,-2.44604,0.111598,0.176865,-0.121211,-0.00764017,-0.0350182,0.14971
20.7803,0.99988,-0.0154787,0.000965125,-0.000363999,0.0552729,-0.00449135,0.00172052,0.111514,0.17637,-0.118697,-0.0124435,-0.0393468,0.140195,20.8003,18.3183,-0.00855637,0.00503826,-0.00966394,0.999884,-0.0152024,0.000942704,-0.000355317,1.38587,0.843822,-1.84582,0.111389,0.175977,-0.117295,-0.0125949,-0.0417596,0.160348
20.8003,0.999887,-0.0150194,0.000857426,-0.00035812,0.0583356,-0.0156766,0.000388989,0.111334,0.175752,-0.116131,-0.0158629,-0.041157,0.136137,20.8203,20.5543,-0.00385025,0.0216266,-0.015761,0.999891,-0.0147278,0.000778977,-0.000355248,2.23398,4.20043,-3.01593,0.111175,0.175341,-0.11477,-0.0160139,-0.043784,0.146778
20.8203,0.999898,-0.0142617,0.000633706,-0.000365539,0.0635288,-0.0202037,-0.000276622,0.110956,0.174808,-0.112414,-0.0206874,-0.0404923,0.129926,20.8403,21.3027,0.0363188,0.00703978,-0.00372054,0.999903,-0.0139441,0.000532562,-0.000365683,10.1133,1.29435,-0.64625,0.110749,0.174403,-0.111115,-0.0208032,-0.0430776,0.13738
20.8403,0.999916,-0.0129324,7.17012e-05,-0.000354144,0.0427602,-0.026733,0.000254412,0.110072,0.173291,-0.105984,-0.0255208,-0.0290592,0.117856,20.8603,18.2915,-0.00879933,-0.0279772,0.0195894,0.999919,-0.0127186,-6.20121e-05,-0.000351158,0.826845,-5.6606,3.91589,0.109817,0.173001,-0.104806,-0.0255327,-0.0310723,0.138112
20.8603,0.999918,-0.0127798,-4.92251e-05,-0.000349274,0.0378334,-0.0299287,0.00105335,0.109959,0.173159,-0.10515,-0.0255966,-0.025403,0.115615,20.8803,15.8039,-0.00999978,0.00806607,-0.00585825,0.999921,-0.0125907,-0.000198855,-0.000342086,0.555294,1.6372,-1.08099,0.109703,0.172905,-0.103993,-0.0255906,-0.0271217,0.146453
20.8803,0.99992,-0.0126523,-0.000174449,-0.000349124,0.031575,-0.030994,-0.000144906,0.109843,0.173055,-0.104328,-0.0255445,-0.0213905,0.11329,20.9003,17.6997,0.0128863,0.0130645,0.0224,0.999922,-0.0124945,-0.000329471,-0.00034786,5.10632,2.5918,4.58207,0.109588,0.172841,-0.103195,-0.0255189,-0.0232962,0.136063
20.9003,0.999923,-0.012363,-0.000729439,-0.000351758,0.000682345,-0.0207409,-0.000544426,0.109262,0.173025,-0.100398,-0.0230754,0.00143914,0.103122,20.9203,17.1296,0.00730537,-0.00741716,0.00907938,0.999923,-0.0123596,-0.000833171,-0.000353195,3.93516,-1.35938,1.86668,0.109032,0.173039,-0.0993669,-0.0229697,-0.00036308,0.128319
20.9203,0.999919,-0.0127106,-0.00103218,-0.000356242,-0.031264,-0.0123532,0.00238401,0.108943,0.174597,-0.0979651,-0.014721,0.0248848,0.0932487,20.9403,22.6078,0.00595572,-0.00788117,0.0350702,0.999917,-0.0128669,-0.00109373,-0.000343699,3.73927,-1.45841,7.06344,0.108796,0.174845,-0.0970326,-0.0145233,0.0224394,0.0951431
20.9403,0.999917,-0.0128579,-0.00107235,-0.000367651,-0.0377887,-0.00969023,-0.00267598,0.108921,0.175086,-0.0976332,-0.0130689,0.0290897,0.0911596,20.9603,17.86,0.00727331,0.00893963,0.00958518,0.999914,-0.0130468,-0.0011209,-0.00038061,4.02722,1.97811,2.01183,0.10879,0.175377,-0.0967216,-0.0129067,0.0271354,0.113252
20.9603,0.999909,-0.0134426,-0.00115803,-0.00035288,-0.0536345,-0.00476313,0.00251715,0.108923,0.176713,-0.0966563,-0.00800368,0.0408492,0.0861267,20.9803,20.8776,-0.0190563,-0.017587,-0.00861573,0.999905,-0.0137108,-0.00118158,-0.000340286,-1.12416,-3.26368,-1.69529,0.108843,0.177122,-0.095795,-0.00779878,0.0384609,0.0953849
20.9803,0.999891,-0.0147268,-0.00100004,-0.000377222,-0.0706787,0.0137457,-0.00214315,0.109162,0.179829,-0.0950512,0.00119176,0.0533744,0.0797151,21.0003,19.1588,-0.00220019,-0.000151906,0.0100197,0.999886,-0.0150801,-0.000931341,-0.000389302,2.50723,0.13993,2.07915,0.109174,0.180362,-0.094254,0.0013539,0.0509733,0.0962902
21.0003,0.99987,-0.0161266,-0.000632102,-0.000381557,-0.0661468,0.0193384,0.000919067,0.109707,0.183326,-0.0939755,0.0084413,0.0530026,0.0741599,21.0203,16.1597,-7.1352e-05,-0.00556977,0.0179135,0.999864,-0.0164572,-0.000535222,-0.000378731,3.21317,-1.04519,3.64058,0.109792,0.183856,-0.0932339,0.00852738,0.0507849,0.103498
21.0203,0.999865,-0.0163934,-0.000542857,-0.000382569,-0.0678779,0.0225341,0.000386233,0.109838,0.184027,-0.0938246,0.00912497,0.0514372,0.07314,21.0403,20.25,-0.00357821,0.0022581,0.0240422,0.99986,-0.0167327,-0.00043004,-0.000382669,2.56459,0.481015,4.89209,0.109929,0.184542,-0.0930932,0.00921743,0.0486123,0.0850825
21.0403,0.999858,-0.0168674,-0.000349635,-0.000399663,-0.0573583,0.0253305,-0.00187741,0.110104,0.185371,-0.0935085,0.00950282,0.047688,0.0717431,21.0603,20.6038,0.0116415,0.00880677,-0.00253861,0.999853,-0.0171541,-0.000223044,-0.000411285,5.70018,1.84051,-0.398834,0.110199,0.185848,-0.0927911,0.00956294,0.0447307,0.0821837
21.0603,0.999845,-0.0175885,6.02955e-05,-0.000403016,-0.0375143,0.0271958,0.00185098,0.110574,0.187876,-0.0931723,0.00929485,0.0356796,0.068916,21.0803,19.4156,-0.00319695,0.00912989,0.0352506,0.999842,-0.017776,0.000196492,-0.000396143,2.87491,1.68938,7.16171,0.110667,0.188233,-0.0924831,0.00928372,0.0327737,0.0844142
21.0803,0.999838,-0.0179696,0.000446871,-0.000427649,-0.00968435,0.0132141,-0.000945259,0.111018,0.1904,-0.093002,0.00558312,0.016478,0.0672979,21.1003,18.6608,0.0265331,0.00343324,0.0395451,0.999837,-0.018018,0.000512867,-0.00043354,8.89177,0.457324,8.00796,0.111074,0.190565,-0.092329,0.00551094,0.0136246,0.0860083
21.1003,0.999838,-0.0179799,0.000503165,-0.00042671,-0.00369221,0.0141462,0.00065254,0.111082,0.190791,-0.092933,0.00465787,0.0124011,0.0672742,21.1203,17.5736,-0.0162352,0.0095409,-0.0282402,0.999838,-0.0179983,0.000573952,-0.00042471,0.349425,1.90742,-5.52912,0.111129,0.190915,-0.0922602,0.00458148,0.00971245,0.0906079
21.1203,0.999839,-0.0179124,0.000612011,-0.000428995,0.00962363,0.0120157,0.00211733,0.111178,0.191457,-0.0927581,0.00171492,0.00416617,0.0672757,21.1403,21.089,0.0177179,-0.0109559,0.0123609,0.99984,-0.0178642,0.000672248,-0.000419516,7.12385,-2.35597,2.5205,0.111195,0.191499,-0.0920853,0.00160371,0.000951811,0.0756593
21.1403,0.999848,-0.0173842,0.000800185,-0.000428213,0.0362552,0.00828729,0.00291638,0.111185,0.192512,-0.092105,-0.00525157,-0.0118989,0.0678293,21.1603,19.643,-0.0221816,0.0139915,0.0121181,0.999852,-0.0172029,0.000841791,-0.000414499,-0.963403,2.59383,2.55397,0.111133,0.192393,-0.0914267,-0.00538656,-0.0148046,0.0823592
21.1603,0.999857,-0.0168625,0.000779595,-0.000416967,0.0477068,-0.00329747,0.00171772,0.110995,0.192894,-0.0917422,-0.00968114,-0.0186179,0.0679063,21.1803,20.6634,0.0169773,0.0136121,-0.00984206,0.999861,-0.016624,0.000763155,-0.000408288,6.76691,2.60075,-1.8362,0.110899,0.192708,-0.0910631,-0.00981945,-0.0215829,0.0780933
21.1803,0.999867,-0.016272,0.000635723,-0.000428301,0.0506404,-0.0140805,-0.00240987,0.110571,0.193267,-0.0916217,-0.0153491,-0.0212437,0.0669284,21.2003,19.5225,-0.0194332,-0.00131116,0.013735,0.999871,-0.0160188,0.000565025,-0.000439364,-0.63428,-0.435688,2.82555,0.110417,0.193055,-0.0909524,-0.0154559,-0.0239468,0.0819645
21.2003,0.999871,-0.0160773,0.000579115,-0.000420346,0.0477108,-0.0143469,0.00185108,0.1104,0.19337,-0.0915589,-0.0170018,-0.0212924,0.0667948,21.2203,20.8284,0.0172625,-0.0014399,0.00378165,0.999874,-0.0158388,0.000507438,-0.000410076,6.6667,-0.414458,0.837659,0.11023,0.193157,-0.0908909,-0.0171056,-0.0241419,0.0762756
21.2203,0.999885,-0.0151412,0.000205721,-0.000416977,0.0405236,-0.0218022,0.00131841,0.109238,0.194205,-0.0917562,-0.0219709,-0.0148308,0.0649949,21.2403,19.685,0.0147523,-0.000962802,0.0281166,0.999888,-0.0149386,9.67383e-05,-0.000408777,5.97575,-0.317591,5.70374,0.109018,0.194057,-0.0911062,-0.0220064,-0.0173672,0.0793337
21.2403,0.999894,-0.0145442,-0.000225678,-0.000426543,0.0202836,-0.0224679,-0.0017442,0.108002,0.195288,-0.091643,-0.0221506,-0.000568476,0.0645169,21.2603,19.5234,-0.0111192,0.0270391,0.00682211,0.999896,-0.0144429,-0.000338175,-0.000433607,0.681935,5.43159,1.52873,0.10778,0.195283,-0.0909979,-0.0221142,-0.00298486,0.0795402
21.2603,0.999896,-0.0144463,-0.000411973,-0.000421776,0.00856566,-0.0253974,0.000652646,0.107522,0.195862,-0.0915099,-0.0215275,0.00700693,0.0645284,21.2803,16.8656,0.0159265,0.00248393,0.0349477,0.999896,-0.0144035,-0.000538917,-0.000416661,6.07476,0.47949,7.07901,0.107307,0.195932,-0.0908646,-0.0214692,0.00493354,0.0908564
21.2803,0.999896,-0.0144265,-0.000575752,-0.000410389,-0.000888504,-0.0188726,0.000253211,0.107037,0.196649,-0.0914994,-0.0203702,0.014819,0.0642866,21.3003,20.7627,-0.000244992,-0.017363,0.0126482,0.999896,-0.014431,-0.000670086,-0.000407764,2.83852,-3.39361,2.56137,0.106834,0.196797,-0.0908565,-0.0202695,0.01227,0.0740379
